fund_id,date_id,date,nav_value,daily_return
24,1377,2025-10-09,222.44,-0.0053
24,1378,2025-10-10,223.89,0.0009
24,1379,2025-10-11,223.44,-0.0014
24,1380,2025-10-12,223.29,-0.0024
24,1381,2025-10-13,224.89,0.0045
24,1382,2025-10-14,222.72,-0.0055
24,1383,2025-10-15,224.59,0.0025
24,1384,2025-10-16,223.97,-0.0006
24,1385,2025-10-17,223.85,-0.0014
24,1386,2025-10-18,224.01,-0.001
24,1387,2025-10-19,223.96,-0.0015
24,1388,2025-10-20,225.68,0.0059
24,1389,2025-10-21,222.65,-0.0079
24,1390,2025-10-22,224.39,-0.0005
24,1391,2025-10-23,222.68,-0.0084
24,1392,2025-10-24,224.12,-0.0023
24,1393,2025-10-25,224.67,-0.0001
24,1394,2025-10-26,225.69,0.0041
24,1395,2025-10-27,226.53,0.0075
24,1396,2025-10-28,225.04,0.0006
24,1397,2025-10-29,224.73,-0.001
24,1398,2025-10-30,224.63,-0.0018
24,1399,2025-10-31,225.5,0.0018
24,1400,2025-11-01,223.92,-0.0056
24,1401,2025-11-02,225.06,-0.0008
24,1402,2025-11-03,225.8,0.0022
24,1403,2025-11-04,225.33,-0.0002
24,1404,2025-11-05,225.34,-0.0004
24,1405,2025-11-06,226.36,0.0038
24,1406,2025-11-07,226.62,0.0046
24,1407,2025-11-08,225.04,-0.0027
24,1408,2025-11-09,227.0,0.0057
24,1409,2025-11-10,224.68,-0.0049
24,1410,2025-11-11,226.92,0.0047
24,1411,2025-11-12,226.6,0.0031
24,1412,2025-11-13,226.02,0.0002
24,1413,2025-11-14,225.77,-0.0012
24,1414,2025-11-15,224.57,-0.0069
24,1415,2025-11-16,226.22,0.0002
24,1416,2025-11-17,226.39,0.0006
24,1417,2025-11-18,226.78,0.002
24,1418,2025-11-19,226.56,0.0008
24,1419,2025-11-20,227.39,0.0041
24,1420,2025-11-21,226.2,-0.0014
24,1421,2025-11-22,226.71,0.0005
24,1422,2025-11-23,228.29,0.0072
24,1423,2025-11-24,227.14,0.0018
24,1424,2025-11-25,225.04,-0.0077
24,1425,2025-11-26,226.77,-0.0004
24,1426,2025-11-27,227.85,0.004
24,1427,2025-11-28,227.59,0.0026
24,1428,2025-11-29,228.16,0.0048
24,1429,2025-11-30,227.69,0.0024
24,1430,2025-12-01,228.95,0.0077
24,1431,2025-12-02,228.18,0.004
24,1432,2025-12-03,228.54,0.0053
24,1433,2025-12-04,227.43,0.0001
24,1434,2025-12-05,228.02,0.0024
24,1435,2025-12-06,229.02,0.0065
24,1436,2025-12-07,227.61,-0.0
24,1437,2025-12-08,226.08,-0.007
24,1438,2025-12-09,225.76,-0.0087
24,1439,2025-12-10,229.47,0.0073
24,1440,2025-12-11,227.37,-0.0022
24,1441,2025-12-12,228.65,0.003
24,1442,2025-12-13,229.14,0.0049
24,1443,2025-12-14,229.18,0.0048
24,1444,2025-12-15,227.95,-0.0009
24,1445,2025-12-16,229.97,0.0076
24,1446,2025-12-17,227.86,-0.0019
24,1447,2025-12-18,228.09,-0.0012
24,1448,2025-12-19,228.94,0.0022
24,1449,2025-12-20,227.63,-0.0038
24,1450,2025-12-21,228.66,0.0004
24,1451,2025-12-22,227.54,-0.0048
24,1452,2025-12-23,229.5,0.0035
24,1453,2025-12-24,228.75,-0.0001
24,1454,2025-12-25,228.11,-0.0032
24,1455,2025-12-26,228.57,-0.0015
24,1456,2025-12-27,230.67,0.0074
24,1457,2025-12-28,227.84,-0.0053
24,1458,2025-12-29,230.01,0.0039
24,1459,2025-12-30,228.4,-0.0035
24,1460,2025-12-31,230.56,0.0057
25,0,2022-01-01,149.96,0.0
25,1,2022-01-02,149.58,-0.0028
25,2,2022-01-03,150.1,0.0004
25,3,2022-01-04,150.42,0.0022
25,4,2022-01-05,148.9,-0.0082
25,5,2022-01-06,149.5,-0.0046
25,6,2022-01-07,149.9,-0.0022
25,7,2022-01-08,151.05,0.0052
25,8,2022-01-09,149.73,-0.0039
25,9,2022-01-10,151.0,0.0043
25,10,2022-01-11,152.68,0.0151
25,11,2022-01-12,150.66,0.0014
25,12,2022-01-13,151.36,0.0058
25,13,2022-01-14,152.25,0.0113
25,14,2022-01-15,150.74,0.001
25,15,2022-01-16,151.0,0.0024
25,16,2022-01-17,150.21,-0.0031
25,17,2022-01-18,151.86,0.0075
25,18,2022-01-19,151.58,0.0054
25,19,2022-01-20,151.6,0.0052
25,20,2022-01-21,149.46,-0.0092
25,21,2022-01-22,152.0,0.0073
25,22,2022-01-23,152.32,0.0091
25,23,2022-01-24,152.15,0.0077
25,24,2022-01-25,149.84,-0.0079
25,25,2022-01-26,151.2,0.0008
25,26,2022-01-27,151.28,0.001
25,27,2022-01-28,153.38,0.0146
25,28,2022-01-29,152.31,0.0072
25,29,2022-01-30,152.37,0.0073
25,30,2022-01-31,150.04,-0.0084
25,31,2022-02-01,151.38,0.0002
25,32,2022-02-02,151.32,-0.0006
25,33,2022-02-03,151.54,0.0006
25,34,2022-02-04,148.69,-0.0185
25,35,2022-02-05,153.25,0.0113
25,36,2022-02-06,152.24,0.0043
25,37,2022-02-07,151.4,-0.0015
25,38,2022-02-08,151.7,0.0002
25,39,2022-02-09,152.33,0.004
25,40,2022-02-10,151.25,-0.0034
25,41,2022-02-11,151.15,-0.0043
25,42,2022-02-12,152.22,0.0024
25,43,2022-02-13,151.81,-0.0006
25,44,2022-02-14,152.19,0.0016
25,45,2022-02-15,151.13,-0.0056
25,46,2022-02-16,152.11,0.0005
25,47,2022-02-17,151.18,-0.006
25,48,2022-02-18,151.2,-0.0061
25,49,2022-02-19,151.02,-0.0076
25,50,2022-02-20,152.26,0.0003
25,51,2022-02-21,152.54,0.0018
25,52,2022-02-22,152.25,-0.0004
25,53,2022-02-23,153.9,0.0101
25,54,2022-02-24,153.32,0.006
25,55,2022-02-25,150.31,-0.014
25,56,2022-02-26,153.79,0.0085
25,57,2022-02-27,151.42,-0.0073
25,58,2022-02-28,151.67,-0.006
25,59,2022-03-01,153.35,0.0047
25,60,2022-03-02,153.24,0.0037
25,61,2022-03-03,152.71,-0.0001
25,62,2022-03-04,153.38,0.004
25,63,2022-03-05,153.19,0.0025
25,64,2022-03-06,152.31,-0.0036
25,65,2022-03-07,151.4,-0.0099
25,66,2022-03-08,152.88,-0.0005
25,67,2022-03-09,153.13,0.0008
25,68,2022-03-10,151.19,-0.0121
25,69,2022-03-11,154.28,0.0077
25,70,2022-03-12,153.85,0.0046
25,71,2022-03-13,153.74,0.0037
25,72,2022-03-14,152.38,-0.0055
25,73,2022-03-15,153.36,0.0006
25,74,2022-03-16,154.11,0.0052
25,75,2022-03-17,154.5,0.0074
25,76,2022-03-18,153.47,0.0004
25,77,2022-03-19,152.48,-0.0064
25,78,2022-03-20,152.9,-0.0039
25,79,2022-03-21,152.28,-0.0083
25,80,2022-03-22,153.52,-0.0005
25,81,2022-03-23,152.52,-0.0073
25,82,2022-03-24,152.45,-0.008
25,83,2022-03-25,153.44,-0.0019
25,84,2022-03-26,153.85,0.0005
25,85,2022-03-27,153.8,-0.0002
25,86,2022-03-28,153.93,0.0004
25,87,2022-03-29,154.01,0.0006
25,88,2022-03-30,153.61,-0.0023
25,89,2022-03-31,155.38,0.0089
25,90,2022-04-01,153.27,-0.0051
25,91,2022-04-02,154.56,0.0029
25,92,2022-04-03,154.96,0.0053
25,93,2022-04-04,154.57,0.0024
25,94,2022-04-05,154.57,0.0021
25,95,2022-04-06,154.45,0.0011
25,96,2022-04-07,154.11,-0.0015
25,97,2022-04-08,154.62,0.0016
25,98,2022-04-09,153.37,-0.0069
25,99,2022-04-10,154.86,0.0025
25,100,2022-04-11,153.37,-0.0075
25,101,2022-04-12,155.19,0.004
25,102,2022-04-13,154.88,0.0017
25,103,2022-04-14,153.49,-0.0075
25,104,2022-04-15,156.15,0.0094
25,105,2022-04-16,154.47,-0.0018
25,106,2022-04-17,156.31,0.0098
25,107,2022-04-18,155.69,0.0054
25,108,2022-04-19,156.44,0.01
25,109,2022-04-20,154.09,-0.0055
25,110,2022-04-21,153.82,-0.0075
25,111,2022-04-22,153.51,-0.0098
25,112,2022-04-23,154.69,-0.0025
25,113,2022-04-24,153.96,-0.0075
25,114,2022-04-25,155.03,-0.0009
25,115,2022-04-26,156.22,0.0064
25,116,2022-04-27,156.71,0.0093
25,117,2022-04-28,155.41,0.0006
25,118,2022-04-29,156.07,0.0046
25,119,2022-04-30,154.47,-0.006
25,120,2022-05-01,155.98,0.0034
25,121,2022-05-02,154.39,-0.0071
25,122,2022-05-03,154.66,-0.0057
25,123,2022-05-04,157.02,0.0092
25,124,2022-05-05,155.72,0.0005
25,125,2022-05-06,155.14,-0.0035
25,126,2022-05-07,153.72,-0.0129
25,127,2022-05-08,154.38,-0.009
25,128,2022-05-09,155.73,-0.0006
25,129,2022-05-10,156.73,0.0055
25,130,2022-05-11,154.82,-0.007
25,131,2022-05-12,154.76,-0.0077
25,132,2022-05-13,156.27,0.0017
25,133,2022-05-14,156.56,0.0032
25,134,2022-05-15,158.1,0.0128
25,135,2022-05-16,155.74,-0.0026
25,136,2022-05-17,156.19,-0.0001
25,137,2022-05-18,156.91,0.0042
25,138,2022-05-19,157.59,0.0083
25,139,2022-05-20,157.52,0.0075
25,140,2022-05-21,156.74,0.0023
25,141,2022-05-22,155.67,-0.0049
25,142,2022-05-23,156.99,0.0033
25,143,2022-05-24,157.17,0.0041
25,144,2022-05-25,155.62,-0.0061
25,145,2022-05-26,158.45,0.0117
25,146,2022-05-27,155.51,-0.0074
25,147,2022-05-28,158.07,0.0087
25,148,2022-05-29,157.24,0.0031
25,149,2022-05-30,156.07,-0.0047
25,150,2022-05-31,158.05,0.0076
25,151,2022-06-01,156.65,-0.0016
25,152,2022-06-02,157.32,0.0023
25,153,2022-06-03,156.78,-0.0014
25,154,2022-06-04,157.49,0.0028
25,155,2022-06-05,158.2,0.0071
25,156,2022-06-06,158.01,0.0055
25,157,2022-06-07,156.4,-0.005
25,158,2022-06-08,157.56,0.0021
25,159,2022-06-09,157.51,0.0014
25,160,2022-06-10,156.52,-0.0052
25,161,2022-06-11,155.69,-0.0107
25,162,2022-06-12,158.2,0.0049
25,163,2022-06-13,157.44,-0.0002
25,164,2022-06-14,157.48,-0.0002
25,165,2022-06-15,157.14,-0.0027
25,166,2022-06-16,159.01,0.0089
25,167,2022-06-17,156.45,-0.0077
25,168,2022-06-18,158.29,0.0037
25,169,2022-06-19,157.1,-0.0041
25,170,2022-06-20,158.45,0.0041
25,171,2022-06-21,159.11,0.008
25,172,2022-06-22,157.65,-0.0016
25,173,2022-06-23,157.66,-0.0018
25,174,2022-06-24,159.36,0.0087
25,175,2022-06-25,157.31,-0.0046
25,176,2022-06-26,157.98,-0.0006
25,177,2022-06-27,156.86,-0.008
25,178,2022-06-28,157.85,-0.0021
25,179,2022-06-29,157.0,-0.0078
25,180,2022-06-30,158.58,0.0019
25,181,2022-07-01,159.97,0.0104
25,182,2022-07-02,156.97,-0.0089
25,183,2022-07-03,159.28,0.0054
25,184,2022-07-04,156.96,-0.0095
25,185,2022-07-05,158.72,0.0013
25,186,2022-07-06,159.05,0.0031
25,187,2022-07-07,158.26,-0.0022
25,188,2022-07-08,159.25,0.0038
25,189,2022-07-09,159.52,0.0052
25,190,2022-07-10,158.54,-0.0013
25,191,2022-07-11,159.79,0.0063
25,192,2022-07-12,159.26,0.0026
25,193,2022-07-13,157.51,-0.0087
25,194,2022-07-14,159.81,0.0055
25,195,2022-07-15,159.2,0.0014
25,196,2022-07-16,159.92,0.0055
25,197,2022-07-17,159.24,0.001
25,198,2022-07-18,158.9,-0.0015
25,199,2022-07-19,158.46,-0.0045
25,200,2022-07-20,159.36,0.0009
25,201,2022-07-21,158.44,-0.0052
25,202,2022-07-22,159.15,-0.0011
25,203,2022-07-23,160.68,0.0082
25,204,2022-07-24,160.21,0.005
25,205,2022-07-25,158.1,-0.0085
25,206,2022-07-26,159.68,0.0011
25,207,2022-07-27,159.18,-0.0024
25,208,2022-07-28,160.57,0.0061
25,209,2022-07-29,160.48,0.0052
25,210,2022-07-30,160.06,0.0022
25,211,2022-07-31,159.75,-0.0
25,212,2022-08-01,159.63,-0.0011
25,213,2022-08-02,158.52,-0.0083
25,214,2022-08-03,158.88,-0.0063
25,215,2022-08-04,158.86,-0.0067
25,216,2022-08-05,161.2,0.0076
25,217,2022-08-06,160.45,0.0025
25,218,2022-08-07,159.66,-0.0026
25,219,2022-08-08,160.85,0.0045
25,220,2022-08-09,160.86,0.0042
25,221,2022-08-10,160.9,0.0042
25,222,2022-08-11,160.18,-0.0006
25,223,2022-08-12,160.55,0.0014
25,224,2022-08-13,160.4,0.0001
25,225,2022-08-14,160.01,-0.0026
25,226,2022-08-15,160.71,0.0015
25,227,2022-08-16,159.97,-0.0034
25,228,2022-08-17,161.41,0.0053
25,229,2022-08-18,160.85,0.0014
25,230,2022-08-19,160.1,-0.0035
25,231,2022-08-20,163.16,0.0152
25,232,2022-08-21,161.37,0.0038
25,233,2022-08-22,161.84,0.0064
25,234,2022-08-23,160.36,-0.0031
25,235,2022-08-24,159.51,-0.0087
25,236,2022-08-25,162.73,0.011
25,237,2022-08-26,160.92,-0.0005
25,238,2022-08-27,160.65,-0.0025
25,239,2022-08-28,161.49,0.0024
25,240,2022-08-29,161.68,0.0033
25,241,2022-08-30,160.7,-0.0031
25,242,2022-08-31,162.51,0.0078
25,243,2022-09-01,159.85,-0.0089
25,244,2022-09-02,160.06,-0.0079
25,245,2022-09-03,161.45,0.0004
25,246,2022-09-04,161.67,0.0014
25,247,2022-09-05,160.75,-0.0045
25,248,2022-09-06,162.55,0.0063
25,249,2022-09-07,162.47,0.0055
25,250,2022-09-08,162.39,0.0047
25,251,2022-09-09,161.46,-0.0014
25,252,2022-09-10,163.82,0.0129
25,253,2022-09-11,160.56,-0.0076
25,254,2022-09-12,162.73,0.0056
25,255,2022-09-13,162.28,0.0025
25,256,2022-09-14,160.65,-0.0079
25,257,2022-09-15,162.59,0.0038
25,258,2022-09-16,162.28,0.0016
25,259,2022-09-17,162.83,0.0047
25,260,2022-09-18,161.74,-0.0023
25,261,2022-09-19,161.32,-0.0052
25,262,2022-09-20,160.66,-0.0096
25,263,2022-09-21,162.69,0.0026
25,264,2022-09-22,162.14,-0.001
25,265,2022-09-23,162.89,0.0032
25,266,2022-09-24,162.37,-0.0002
25,267,2022-09-25,162.12,-0.0021
25,268,2022-09-26,161.82,-0.0042
25,269,2022-09-27,162.25,-0.0019
25,270,2022-09-28,162.54,-0.0004
25,271,2022-09-29,162.77,0.0007
25,272,2022-09-30,164.65,0.0119
25,273,2022-10-01,162.73,-0.0001
25,274,2022-10-02,164.7,0.0117
25,275,2022-10-03,165.68,0.0174
25,276,2022-10-04,162.44,-0.0028
25,277,2022-10-05,163.51,0.0034
25,278,2022-10-06,163.23,0.0014
25,279,2022-10-07,162.94,-0.0006
25,280,2022-10-08,161.73,-0.0084
25,281,2022-10-09,164.17,0.0063
25,282,2022-10-10,163.9,0.0043
25,283,2022-10-11,162.77,-0.0029
25,284,2022-10-12,164.52,0.0076
25,285,2022-10-13,163.64,0.0018
25,286,2022-10-14,162.63,-0.0046
25,287,2022-10-15,165.16,0.0105
25,288,2022-10-16,164.13,0.0039
25,289,2022-10-17,162.31,-0.0075
25,290,2022-10-18,162.84,-0.0046
25,291,2022-10-19,163.55,-0.0005
25,292,2022-10-20,162.7,-0.006
25,293,2022-10-21,163.87,0.0008
25,294,2022-10-22,165.07,0.0079
25,295,2022-10-23,165.56,0.0106
25,296,2022-10-24,165.35,0.009
25,297,2022-10-25,163.09,-0.0051
25,298,2022-10-26,164.57,0.0036
25,299,2022-10-27,163.44,-0.0036
25,300,2022-10-28,162.18,-0.0115
25,301,2022-10-29,164.72,0.0036
25,302,2022-10-30,164.55,0.0023
25,303,2022-10-31,163.45,-0.0047
25,304,2022-11-01,164.25,-0.0002
25,305,2022-11-02,166.11,0.0109
25,306,2022-11-03,164.63,0.0016
25,307,2022-11-04,163.65,-0.0047
25,308,2022-11-05,164.06,-0.0025
25,309,2022-11-06,162.55,-0.012
25,310,2022-11-07,163.94,-0.0038
25,311,2022-11-08,164.18,-0.0026
25,312,2022-11-09,163.47,-0.0073
25,313,2022-11-10,164.16,-0.0034
25,314,2022-11-11,164.41,-0.0022
25,315,2022-11-12,164.15,-0.004
25,316,2022-11-13,164.83,-0.0002
25,317,2022-11-14,164.87,-0.0003
25,318,2022-11-15,165.24,0.0017
25,319,2022-11-16,166.31,0.0079
25,320,2022-11-17,163.15,-0.0116
25,321,2022-11-18,165.38,0.0016
25,322,2022-11-19,165.91,0.0046
25,323,2022-11-20,165.28,0.0004
25,324,2022-11-21,164.26,-0.0061
25,325,2022-11-22,164.24,-0.0065
25,326,2022-11-23,165.39,0.0002
25,327,2022-11-24,165.04,-0.0022
25,328,2022-11-25,166.71,0.0076
25,329,2022-11-26,164.37,-0.0069
25,330,2022-11-27,165.44,-0.0007
25,331,2022-11-28,167.62,0.0122
25,332,2022-11-29,164.0,-0.01
25,333,2022-11-30,167.28,0.0095
25,334,2022-12-01,167.55,0.0108
25,335,2022-12-02,165.07,-0.0044
25,336,2022-12-03,164.05,-0.0109
25,337,2022-12-04,164.5,-0.0085
25,338,2022-12-05,164.76,-0.0072
25,339,2022-12-06,164.77,-0.0075
25,340,2022-12-07,166.93,0.0053
25,341,2022-12-08,166.38,0.0017
25,342,2022-12-09,166.62,0.0028
25,343,2022-12-10,168.02,0.0109
25,344,2022-12-11,167.15,0.0054
25,345,2022-12-12,165.95,-0.0021
25,346,2022-12-13,165.89,-0.0028
25,347,2022-12-14,165.04,-0.0082
25,348,2022-12-15,167.77,0.0079
25,349,2022-12-16,167.28,0.0046
25,350,2022-12-17,166.81,0.0016
25,351,2022-12-18,166.74,0.0008
25,352,2022-12-19,166.21,-0.0027
25,353,2022-12-20,166.9,0.0011
25,354,2022-12-21,167.93,0.007
25,355,2022-12-22,168.03,0.0073
25,356,2022-12-23,165.45,-0.0084
25,357,2022-12-24,167.09,0.0011
25,358,2022-12-25,166.78,-0.001
25,359,2022-12-26,165.75,-0.0075
25,360,2022-12-27,165.55,-0.009
25,361,2022-12-28,167.77,0.004
25,362,2022-12-29,166.46,-0.0042
25,363,2022-12-30,164.92,-0.0137
25,364,2022-12-31,166.1,-0.0069
25,365,2023-01-01,167.78,0.0028
25,366,2023-01-02,167.05,-0.0018
25,367,2023-01-03,167.3,-0.0006
25,368,2023-01-04,168.07,0.0036
25,369,2023-01-05,169.1,0.0095
25,370,2023-01-06,166.77,-0.0047
25,371,2023-01-07,168.93,0.0079
25,372,2023-01-08,167.31,-0.002
25,373,2023-01-09,167.96,0.0015
25,374,2023-01-10,166.04,-0.0102
25,375,2023-01-11,168.36,0.0033
25,376,2023-01-12,167.8,-0.0004
25,377,2023-01-13,168.55,0.0038
25,378,2023-01-14,166.46,-0.0089
25,379,2023-01-15,169.86,0.011
25,380,2023-01-16,167.94,-0.0007
25,381,2023-01-17,170.1,0.0119
25,382,2023-01-18,167.76,-0.0024
25,383,2023-01-19,170.44,0.0133
25,384,2023-01-20,168.14,-0.0007
25,385,2023-01-21,168.36,0.0003
25,386,2023-01-22,166.83,-0.0091
25,387,2023-01-23,167.79,-0.0037
25,388,2023-01-24,169.43,0.0057
25,389,2023-01-25,168.53,0.0001
25,390,2023-01-26,169.3,0.0044
25,391,2023-01-27,168.74,0.0007
25,392,2023-01-28,166.97,-0.0101
25,393,2023-01-29,167.33,-0.0082
25,394,2023-01-30,168.76,-0.0
25,395,2023-01-31,168.4,-0.0025
25,396,2023-02-01,167.57,-0.0077
25,397,2023-02-02,169.08,0.001
25,398,2023-02-03,167.71,-0.0075
25,399,2023-02-04,171.16,0.0127
25,400,2023-02-05,169.72,0.0039
25,401,2023-02-06,169.65,0.0031
25,402,2023-02-07,170.05,0.0052
25,403,2023-02-08,167.83,-0.0082
25,404,2023-02-09,168.42,-0.005
25,405,2023-02-10,171.55,0.0131
25,406,2023-02-11,169.17,-0.0012
25,407,2023-02-12,170.69,0.0074
25,408,2023-02-13,169.1,-0.0022
25,409,2023-02-14,169.67,0.0008
25,410,2023-02-15,168.01,-0.0093
25,411,2023-02-16,168.46,-0.0069
25,412,2023-02-17,168.45,-0.0072
25,413,2023-02-18,167.56,-0.0128
25,414,2023-02-19,170.86,0.0063
25,415,2023-02-20,168.76,-0.0063
25,416,2023-02-21,169.82,-0.0004
25,417,2023-02-22,168.74,-0.007
25,418,2023-02-23,171.35,0.008
25,419,2023-02-24,170.13,0.0005
25,420,2023-02-25,169.84,-0.0015
25,421,2023-02-26,170.93,0.0046
25,422,2023-02-27,171.24,0.0062
25,423,2023-02-28,170.58,0.002
25,424,2023-03-01,171.73,0.0084
25,425,2023-03-02,170.19,-0.0009
25,426,2023-03-03,170.84,0.0026
25,427,2023-03-04,170.42,-0.0002
25,428,2023-03-05,171.53,0.0061
25,429,2023-03-06,171.19,0.0038
25,430,2023-03-07,171.07,0.0028
25,431,2023-03-08,170.99,0.002
25,432,2023-03-09,171.0,0.0017
25,433,2023-03-10,171.81,0.0062
25,434,2023-03-11,169.99,-0.0047
25,435,2023-03-12,173.42,0.015
25,436,2023-03-13,171.68,0.0045
25,437,2023-03-14,170.57,-0.0022
25,438,2023-03-15,171.52,0.003
25,439,2023-03-16,170.78,-0.0016
25,440,2023-03-17,171.67,0.0032
25,441,2023-03-18,171.1,-0.0004
25,442,2023-03-19,171.01,-0.0012
25,443,2023-03-20,170.64,-0.0037
25,444,2023-03-21,170.36,-0.0056
25,445,2023-03-22,169.43,-0.0113
25,446,2023-03-23,173.44,0.0118
25,447,2023-03-24,172.15,0.004
25,448,2023-03-25,171.38,-0.0008
25,449,2023-03-26,171.12,-0.0026
25,450,2023-03-27,172.51,0.0051
25,451,2023-03-28,170.8,-0.0051
25,452,2023-03-29,169.99,-0.0101
25,453,2023-03-30,170.08,-0.0099
25,454,2023-03-31,172.62,0.0046
25,455,2023-04-01,171.73,-0.0009
25,456,2023-04-02,171.69,-0.0014
25,457,2023-04-03,171.93,-0.0003
25,458,2023-04-04,172.53,0.0029
25,459,2023-04-05,172.1,0.0001
25,460,2023-04-06,173.65,0.0088
25,461,2023-04-07,171.59,-0.0035
25,462,2023-04-08,171.9,-0.002
25,463,2023-04-09,173.81,0.0088
25,464,2023-04-10,172.54,0.0011
25,465,2023-04-11,172.02,-0.0022
25,466,2023-04-12,173.29,0.0049
25,467,2023-04-13,173.72,0.007
25,468,2023-04-14,172.11,-0.0026
25,469,2023-04-15,173.8,0.0069
25,470,2023-04-16,171.65,-0.0058
25,471,2023-04-17,171.87,-0.0048
25,472,2023-04-18,173.96,0.007
25,473,2023-04-19,173.79,0.0057
25,474,2023-04-20,173.39,0.003
25,475,2023-04-21,171.79,-0.0065
25,476,2023-04-22,173.58,0.0035
25,477,2023-04-23,172.41,-0.0035
25,478,2023-04-24,174.22,0.0066
25,479,2023-04-25,173.2,0.0004
25,480,2023-04-26,171.85,-0.0076
25,481,2023-04-27,173.04,-0.0011
25,482,2023-04-28,173.45,0.001
25,483,2023-04-29,173.02,-0.0018
25,484,2023-04-30,173.96,0.0033
25,485,2023-05-01,173.28,-0.0009
25,486,2023-05-02,173.27,-0.0013
25,487,2023-05-03,172.14,-0.0081
25,488,2023-05-04,173.29,-0.0018
25,489,2023-05-05,173.99,0.002
25,490,2023-05-06,172.94,-0.0043
25,491,2023-05-07,174.14,0.0022
25,492,2023-05-08,171.75,-0.0118
25,493,2023-05-09,173.47,-0.0022
25,494,2023-05-10,174.91,0.0057
25,495,2023-05-11,173.2,-0.0044
25,496,2023-05-12,174.46,0.0026
25,497,2023-05-13,176.1,0.0117
25,498,2023-05-14,173.83,-0.0016
25,499,2023-05-15,173.96,-0.0012
25,500,2023-05-16,173.94,-0.0016
25,501,2023-05-17,174.77,0.0029
25,502,2023-05-18,175.76,0.0082
25,503,2023-05-19,174.07,-0.0017
25,504,2023-05-20,176.18,0.0101
25,505,2023-05-21,174.5,0.0001
25,506,2023-05-22,174.59,0.0003
25,507,2023-05-23,174.22,-0.0021
25,508,2023-05-24,175.04,0.0023
25,509,2023-05-25,173.54,-0.0066
25,510,2023-05-26,174.91,0.0009
25,511,2023-05-27,173.58,-0.0069
25,512,2023-05-28,176.18,0.0076
25,513,2023-05-29,176.07,0.0067
25,514,2023-05-30,175.15,0.0011
25,515,2023-05-31,176.61,0.0092
25,516,2023-06-01,174.16,-0.0051
25,517,2023-06-02,174.47,-0.0036
25,518,2023-06-03,173.77,-0.008
25,519,2023-06-04,176.12,0.0052
25,520,2023-06-05,176.02,0.0043
25,521,2023-06-06,174.73,-0.0033
25,522,2023-06-07,175.58,0.0012
25,523,2023-06-08,174.56,-0.005
25,524,2023-06-09,176.34,0.0049
25,525,2023-06-10,175.37,-0.0009
25,526,2023-06-11,175.2,-0.0022
25,527,2023-06-12,174.06,-0.009
25,528,2023-06-13,177.21,0.0087
25,529,2023-06-14,176.57,0.0047
25,530,2023-06-15,174.67,-0.0064
25,531,2023-06-16,175.8,-0.0002
25,532,2023-06-17,175.71,-0.0011
25,533,2023-06-18,174.77,-0.0067
25,534,2023-06-19,176.1,0.0006
25,535,2023-06-20,176.65,0.0034
25,536,2023-06-21,175.27,-0.0048
25,537,2023-06-22,175.99,-0.001
25,538,2023-06-23,176.2,-0.0001
25,539,2023-06-24,176.5,0.0013
25,540,2023-06-25,177.33,0.0057
25,541,2023-06-26,177.22,0.0048
25,542,2023-06-27,176.04,-0.0022
25,543,2023-06-28,177.17,0.0039
25,544,2023-06-29,175.64,-0.0051
25,545,2023-06-30,175.9,-0.0039
25,546,2023-07-01,176.7,0.0003
25,547,2023-07-02,178.94,0.0127
25,548,2023-07-03,177.03,0.0016
25,549,2023-07-04,179.1,0.013
25,550,2023-07-05,177.2,0.002
25,551,2023-07-06,175.28,-0.0092
25,552,2023-07-07,175.83,-0.0064
25,553,2023-07-08,178.29,0.0072
25,554,2023-07-09,177.42,0.002
25,555,2023-07-10,177.81,0.0039
25,556,2023-07-11,176.12,-0.0059
25,557,2023-07-12,179.23,0.0113
25,558,2023-07-13,177.65,0.0021
25,559,2023-07-14,177.8,0.0027
25,560,2023-07-15,178.85,0.0083
25,561,2023-07-16,177.53,0.0005
25,562,2023-07-17,178.03,0.003
25,563,2023-07-18,176.49,-0.0059
25,564,2023-07-19,177.72,0.0007
25,565,2023-07-20,177.55,-0.0005
25,566,2023-07-21,177.76,0.0003
25,567,2023-07-22,176.63,-0.0063
25,568,2023-07-23,176.47,-0.0075
25,569,2023-07-24,179.3,0.0081
25,570,2023-07-25,177.06,-0.0048
25,571,2023-07-26,179.82,0.0104
25,572,2023-07-27,178.7,0.0038
25,573,2023-07-28,177.39,-0.0038
25,574,2023-07-29,180.64,0.0141
25,575,2023-07-30,178.23,0.0003
25,576,2023-07-31,178.91,0.0038
25,577,2023-08-01,179.22,0.0052
25,578,2023-08-02,178.1,-0.0013
25,579,2023-08-03,178.68,0.0016
25,580,2023-08-04,178.64,0.0011
25,581,2023-08-05,178.77,0.0015
25,582,2023-08-06,179.96,0.0078
25,583,2023-08-07,181.38,0.0155
25,584,2023-08-08,177.59,-0.006
25,585,2023-08-09,177.81,-0.0051
25,586,2023-08-10,178.28,-0.0027
25,587,2023-08-11,179.61,0.0044
25,588,2023-08-12,179.21,0.0019
25,589,2023-08-13,180.08,0.0064
25,590,2023-08-14,179.68,0.0039
25,591,2023-08-15,178.23,-0.0045
25,592,2023-08-16,179.95,0.0048
25,593,2023-08-17,177.77,-0.0077
25,594,2023-08-18,180.52,0.0074
25,595,2023-08-19,178.83,-0.0024
25,596,2023-08-20,178.29,-0.0057
25,597,2023-08-21,180.6,0.0069
