investor_id,fund_id,transaction_date,date_id,amount_inr,transaction_type,state,city_tier,age_group,gender,kyc_status,annual_income_lakh,amfi_code,city
1340,3,2023-11-07,675,37121.07,REDEMPTION,Bihar,B30,50-60,F,Approved,48.4,183815,City_36
1340,15,2025-07-13,1289,30531.82,LUMPSUM,Haryana,T30,20-30,F,Approved,43.1,134997,City_59
1340,17,2023-12-06,704,49027.68,SIP,Kerala,T2,20-30,F,Approved,36.4,111097,City_51
1340,2,2024-04-10,830,28791.83,SIP,Andhra Pradesh,T2,20-30,M,Approved,5.1,142469,City_28
1340,22,2024-07-13,924,20603.05,SIP,Himachal Pradesh,T30,40-50,F,Approved,41.2,145263,City_43
1340,12,2024-01-20,749,44757.79,SIP,Karnataka,T3,60+,M,Approved,30.3,171979,City_56
1340,30,2023-06-01,516,41172.85,SIP,Jharkhand,T30,30-40,F,Approved,23.5,153984,City_36
1341,25,2025-07-28,1304,15455.35,LUMPSUM,Himachal Pradesh,B30,40-50,F,Approved,28.4,191235,City_56
1341,9,2023-05-29,513,44779.24,SIP,Telangana,B30,30-40,M,Approved,43.9,141844,City_98
1341,9,2025-07-02,1278,24679.34,REDEMPTION,Bihar,T3,60+,F,Approved,22.6,120110,City_71
1342,8,2025-06-21,1267,31300.73,SIP,Maharashtra,T2,40-50,F,Approved,10.0,161292,City_79
1342,33,2025-02-23,1149,29395.1,SIP,Maharashtra,B30,20-30,M,Approved,29.0,122261,City_17
1342,18,2022-02-23,53,36739.5,LUMPSUM,Uttar Pradesh,T2,20-30,M,Approved,25.0,173053,City_65
1342,40,2024-06-17,898,23053.08,LUMPSUM,Bihar,T3,40-50,M,Approved,45.1,196197,City_25
1343,24,2025-10-31,1399,10718.37,REDEMPTION,Odisha,T3,60+,F,Approved,41.2,127565,City_54
1343,15,2023-02-25,420,33942.58,SIP,Kerala,B30,50-60,F,Approved,43.3,168843,City_28
1343,6,2023-05-28,512,43399.99,SIP,Maharashtra,T3,50-60,F,Approved,21.6,144150,City_50
1343,29,2024-01-04,733,30878.94,SIP,Telangana,T30,60+,F,Approved,38.3,130709,City_24
1343,36,2023-12-03,701,36550.78,SIP,Uttar Pradesh,T3,20-30,M,Approved,17.7,117945,City_33
1343,5,2024-01-12,741,23825.01,LUMPSUM,Uttar Pradesh,B30,40-50,M,Approved,37.3,104378,City_62
1344,8,2024-12-10,1074,4553.93,SIP,Assam,B30,50-60,M,Approved,17.4,152359,City_72
1344,23,2023-11-11,679,28964.83,LUMPSUM,Odisha,T30,50-60,F,Approved,49.2,113995,City_1
1344,36,2025-09-23,1361,20133.24,SIP,Jharkhand,T2,60+,F,Approved,11.5,143409,City_26
1344,29,2025-06-05,1251,7160.86,SIP,Odisha,T3,30-40,F,Approved,23.8,113352,City_28
1345,26,2023-08-28,604,26946.86,REDEMPTION,Madhya Pradesh,B30,50-60,F,Approved,33.1,198551,City_94
1345,34,2024-03-30,819,7647.8,REDEMPTION,Rajasthan,T3,60+,M,Approved,13.9,114312,City_33
1345,13,2024-09-22,995,29812.56,REDEMPTION,West Bengal,T2,50-60,F,Approved,17.8,189039,City_6
1345,7,2024-12-29,1093,1712.52,SIP,Assam,T2,60+,M,Approved,43.1,139077,City_77
1345,5,2022-06-13,163,33131.65,REDEMPTION,Uttar Pradesh,T2,40-50,F,Approved,29.4,113620,City_89
1346,36,2022-04-18,107,29457.15,SIP,Haryana,T2,30-40,M,Approved,45.3,104593,City_9
1346,27,2022-08-04,215,17958.03,SIP,West Bengal,T3,40-50,M,Approved,14.1,102526,City_54
1346,7,2022-12-22,355,37686.24,LUMPSUM,Bihar,B30,50-60,F,Approved,5.5,105762,City_8
1346,10,2022-03-14,72,8087.41,LUMPSUM,Tamil Nadu,T3,20-30,F,Approved,38.4,107482,City_45
1346,17,2024-01-25,754,15764.1,SIP,Delhi,T30,30-40,F,Approved,36.9,144559,City_62
1346,14,2024-07-27,938,27766.35,SIP,Maharashtra,T30,40-50,M,Approved,16.4,157160,City_14
1346,6,2022-10-11,283,22708.77,LUMPSUM,Himachal Pradesh,T3,30-40,M,Approved,42.8,169373,City_8
1346,14,2025-01-11,1106,40297.2,SIP,Himachal Pradesh,T3,40-50,M,Approved,21.6,171686,City_83
1347,15,2023-02-22,417,44788.56,LUMPSUM,Odisha,T30,50-60,F,Approved,43.5,197499,City_7
1347,30,2023-02-23,418,6731.61,SIP,Punjab,T30,20-30,M,Approved,40.8,116395,City_16
1347,39,2024-04-21,841,12048.73,REDEMPTION,Punjab,B30,50-60,F,Approved,16.5,117060,City_52
1348,40,2025-02-24,1150,48249.95,REDEMPTION,Andhra Pradesh,T3,40-50,F,Approved,16.4,169100,City_60
1348,1,2023-01-04,368,45725.89,LUMPSUM,Jharkhand,T30,50-60,M,Approved,32.1,128390,City_10
1348,24,2024-11-13,1047,38309.17,SIP,Madhya Pradesh,T30,30-40,M,Approved,36.2,110943,City_31
1349,15,2022-10-22,294,47451.11,REDEMPTION,Himachal Pradesh,B30,50-60,F,Approved,24.1,174403,City_75
1349,37,2022-01-28,27,43294.92,REDEMPTION,West Bengal,B30,50-60,F,Approved,41.9,156692,City_20
1349,6,2022-10-07,279,9667.81,LUMPSUM,Jharkhand,T30,60+,F,Approved,27.8,167422,City_22
1349,37,2024-03-17,806,5191.32,SIP,Tamil Nadu,T30,20-30,F,Approved,13.0,116108,City_90
1349,17,2022-01-07,6,9654.01,SIP,Haryana,T2,40-50,M,Approved,36.1,131748,City_89
1349,35,2024-09-16,989,17389.29,SIP,Kerala,B30,50-60,M,Approved,45.5,176139,City_54
1349,35,2025-09-23,1361,37155.32,SIP,Assam,T2,40-50,F,Approved,48.2,186263,City_45
1350,9,2023-10-25,662,11342.44,SIP,Punjab,T30,30-40,F,Approved,43.1,142911,City_86
1350,10,2023-06-29,544,47717.13,SIP,Haryana,T30,60+,F,Approved,8.6,105226,City_88
1350,6,2025-01-13,1108,40886.82,REDEMPTION,Telangana,T3,50-60,M,Approved,7.9,195337,City_68
1351,9,2025-02-14,1140,41302.66,SIP,Jharkhand,T2,40-50,F,Approved,45.8,134456,City_93
1351,2,2022-10-24,296,34781.45,SIP,Bihar,T3,50-60,F,Approved,32.9,163567,City_79
1351,40,2025-02-03,1129,36495.64,SIP,Haryana,T3,40-50,M,Approved,45.3,190671,City_75
1351,7,2022-02-25,55,17207.16,SIP,Karnataka,T3,30-40,M,Approved,6.1,134194,City_57
1351,21,2025-10-20,1388,14166.32,REDEMPTION,Himachal Pradesh,T2,20-30,M,Approved,46.6,105871,City_71
1352,7,2022-09-07,249,18946.15,SIP,Gujarat,T3,60+,M,Approved,4.8,185318,City_95
1352,21,2023-06-16,531,32546.42,SIP,Odisha,T2,50-60,M,Approved,38.0,148582,City_24
1352,20,2024-06-19,900,13358.38,SIP,Odisha,T2,30-40,F,Approved,34.4,153337,City_49
1352,27,2025-02-21,1147,10830.44,SIP,Karnataka,T2,60+,F,Approved,42.5,179892,City_79
1352,28,2024-06-24,905,40961.81,LUMPSUM,Karnataka,T3,40-50,F,Approved,9.5,118361,City_83
1352,7,2023-03-16,439,27988.81,REDEMPTION,West Bengal,T2,40-50,M,Approved,36.1,147833,City_14
1353,26,2022-02-25,55,19411.5,SIP,Bihar,T3,50-60,F,Approved,34.8,177649,City_52
1353,6,2024-06-14,895,631.97,LUMPSUM,Maharashtra,B30,20-30,M,Approved,2.5,180150,City_42
1353,8,2023-08-12,588,1101.77,LUMPSUM,Maharashtra,T3,30-40,F,Approved,37.7,177169,City_73
1354,22,2025-03-26,1180,6974.11,SIP,Bihar,T30,30-40,F,Approved,29.4,130279,City_79
1354,6,2025-10-13,1381,19215.2,SIP,Odisha,T30,30-40,F,Approved,39.0,117828,City_59
1354,2,2023-01-22,386,18510.94,LUMPSUM,Chhattisgarh,T2,50-60,F,Approved,18.1,128342,City_42
1354,31,2023-03-19,442,686.47,SIP,Rajasthan,T3,30-40,F,Approved,28.3,154522,City_52
1354,40,2025-04-09,1194,33870.28,LUMPSUM,Punjab,T2,60+,M,Approved,7.4,136383,City_17
1354,24,2025-09-12,1350,8705.78,LUMPSUM,Punjab,T30,50-60,M,Approved,22.2,119843,City_21
1354,2,2025-06-24,1270,4055.88,SIP,Haryana,T3,60+,F,Approved,38.6,157542,City_45
1355,15,2024-02-11,771,32571.98,SIP,Uttar Pradesh,B30,20-30,M,Approved,9.1,181404,City_12
1355,8,2023-01-16,380,32844.84,REDEMPTION,Punjab,B30,30-40,F,Approved,27.4,112182,City_57
1355,18,2025-05-07,1222,33416.62,SIP,Uttar Pradesh,B30,30-40,F,Approved,19.1,131752,City_51
1355,28,2023-03-29,452,48386.23,REDEMPTION,Telangana,T3,20-30,M,Approved,33.9,156682,City_97
1355,18,2024-11-03,1037,41617.72,REDEMPTION,Bihar,T30,30-40,M,Approved,31.5,118486,City_80
1355,1,2023-11-07,675,10361.42,SIP,Kerala,T2,20-30,M,Approved,18.0,110483,City_28
1355,24,2023-06-01,516,10784.62,LUMPSUM,Uttar Pradesh,T3,50-60,M,Approved,17.7,154367,City_33
1355,6,2025-03-11,1165,37665.62,REDEMPTION,Delhi,T2,20-30,F,Approved,21.8,154057,City_93
1355,38,2024-12-23,1087,18167.08,REDEMPTION,Assam,T2,60+,M,Approved,26.2,146316,City_67
1355,11,2023-07-11,556,35595.92,SIP,Odisha,B30,60+,F,Approved,5.4,141590,City_33
1355,32,2023-01-21,385,26433.63,SIP,Madhya Pradesh,T3,60+,M,Approved,23.2,141717,City_64
1356,30,2023-07-05,550,23649.01,REDEMPTION,Karnataka,B30,40-50,F,Approved,3.6,178385,City_2
1356,16,2025-03-15,1169,22215.8,SIP,Gujarat,T30,40-50,M,Approved,7.7,124568,City_97
1356,16,2024-03-31,820,34982.77,SIP,Kerala,B30,40-50,M,Approved,2.3,166200,City_83
1356,30,2022-07-10,190,3993.4,LUMPSUM,Tamil Nadu,T3,60+,M,Approved,13.5,173285,City_54
1356,20,2023-02-10,405,40130.38,SIP,Andhra Pradesh,T2,40-50,F,Approved,30.1,129821,City_4
1356,9,2023-09-13,620,32056.39,LUMPSUM,Delhi,B30,40-50,M,Approved,7.3,159857,City_65
1356,8,2023-08-25,601,38699.54,SIP,Karnataka,T30,30-40,F,Approved,3.3,161981,City_49
1356,2,2023-05-26,510,48324.66,LUMPSUM,Madhya Pradesh,T3,40-50,F,Approved,9.9,199324,City_80
1356,24,2022-03-29,87,38587.97,REDEMPTION,Bihar,T3,20-30,F,Approved,11.1,146894,City_61
1356,30,2022-08-02,213,17449.48,LUMPSUM,Rajasthan,T3,20-30,F,Approved,20.4,125422,City_33
1357,10,2025-06-29,1275,27675.08,REDEMPTION,Gujarat,B30,40-50,M,Approved,42.5,196519,City_14
1357,40,2022-07-21,201,16708.98,SIP,West Bengal,T30,20-30,M,Approved,47.8,156337,City_62
1357,21,2024-08-21,963,15709.44,SIP,Madhya Pradesh,T30,30-40,F,Approved,8.5,198552,City_86
1357,3,2022-09-19,261,26629.2,LUMPSUM,Karnataka,T3,60+,F,Approved,21.7,194347,City_24
1357,19,2024-10-30,1033,24638.89,REDEMPTION,Tamil Nadu,T30,60+,M,Approved,28.3,166234,City_50
1357,8,2022-06-07,157,49736.87,SIP,Karnataka,B30,20-30,M,Approved,39.7,106493,City_9
1357,16,2023-01-07,371,24111.63,REDEMPTION,Maharashtra,T2,20-30,F,Approved,4.4,178832,City_6
1357,6,2025-03-28,1182,3678.87,LUMPSUM,Tamil Nadu,T2,50-60,F,Approved,34.9,193522,City_76
1358,36,2024-11-17,1051,32575.89,REDEMPTION,Assam,T2,20-30,F,Approved,14.5,190204,City_30
1358,37,2024-02-24,784,17094.41,SIP,Delhi,T30,20-30,M,Approved,21.0,136441,City_12
1358,22,2023-11-16,684,48349.21,LUMPSUM,Telangana,T2,30-40,F,Approved,33.8,101716,City_83
1358,27,2025-10-30,1398,43194.75,SIP,Maharashtra,T30,40-50,M,Approved,11.0,123505,City_66
1358,34,2024-08-22,964,11595.0,REDEMPTION,Himachal Pradesh,T30,50-60,M,Approved,9.4,198379,City_98
1358,35,2025-06-25,1271,5305.76,REDEMPTION,Jharkhand,T30,60+,F,Approved,19.8,192513,City_61
1358,26,2023-08-30,606,46801.06,REDEMPTION,Odisha,T3,20-30,M,Approved,19.3,196452,City_30
1358,14,2022-09-16,258,17819.6,REDEMPTION,Maharashtra,T3,30-40,F,Approved,10.5,125898,City_1
1358,22,2024-04-20,840,14359.14,LUMPSUM,Maharashtra,B30,60+,M,Approved,41.1,159719,City_58
1358,23,2024-07-29,940,24989.41,LUMPSUM,Punjab,T2,40-50,F,Approved,16.5,171578,City_90
1358,22,2022-05-12,131,48709.97,SIP,Chhattisgarh,T2,30-40,M,Approved,36.9,189065,City_24
1359,16,2022-09-13,255,3569.55,REDEMPTION,Delhi,T2,20-30,M,Approved,14.1,140999,City_27
1359,6,2023-09-23,630,18183.82,REDEMPTION,Telangana,B30,30-40,F,Approved,14.7,109704,City_96
1359,32,2023-09-13,620,49187.1,LUMPSUM,Kerala,T30,30-40,M,Approved,46.9,177508,City_21
1359,29,2024-01-27,756,40487.03,LUMPSUM,Telangana,T2,60+,M,Approved,33.7,151292,City_18
1359,23,2024-07-29,940,26591.24,LUMPSUM,Uttar Pradesh,T2,40-50,M,Approved,38.1,183399,City_12
1359,35,2022-04-12,101,37014.41,REDEMPTION,Gujarat,T3,50-60,M,Approved,24.8,167126,City_96
1359,13,2024-01-24,753,15832.6,LUMPSUM,Haryana,T2,30-40,M,Approved,2.3,128712,City_62
1359,18,2024-12-24,1088,33719.71,SIP,Maharashtra,T3,30-40,F,Approved,45.0,192520,City_90
1359,12,2023-11-29,697,27148.48,REDEMPTION,Rajasthan,B30,40-50,M,Approved,44.1,133569,City_65
1359,18,2024-10-31,1034,6534.5,LUMPSUM,Kerala,B30,20-30,M,Approved,49.7,187866,City_29
1360,30,2023-06-11,526,16352.66,REDEMPTION,Madhya Pradesh,T2,50-60,F,Approved,7.4,113936,City_52
1360,36,2023-08-17,593,24084.12,SIP,Telangana,T30,50-60,F,Approved,23.7,168116,City_62
1360,38,2024-03-03,792,29259.6,LUMPSUM,Gujarat,T2,20-30,M,Approved,41.9,176176,City_4
1360,6,2022-12-08,341,5168.08,LUMPSUM,Madhya Pradesh,B30,30-40,F,Approved,24.4,159844,City_45
1360,26,2023-05-14,498,27008.42,SIP,Karnataka,T2,50-60,M,Approved,47.2,171689,City_95
1360,27,2023-03-16,439,36696.51,SIP,Karnataka,T3,60+,M,Approved,40.1,119330,City_79
1360,21,2025-02-17,1143,13837.39,REDEMPTION,Jharkhand,T2,40-50,M,Approved,38.0,120404,City_10
1360,2,2022-11-05,308,38894.9,SIP,Andhra Pradesh,T30,20-30,M,Approved,17.3,174344,City_54
1360,14,2022-06-19,169,14442.66,SIP,Haryana,T30,20-30,F,Approved,12.6,175222,City_77
1360,29,2024-05-17,867,3892.6,LUMPSUM,Madhya Pradesh,T3,40-50,M,Approved,31.0,175238,City_19
1361,17,2024-12-04,1068,5492.77,LUMPSUM,Madhya Pradesh,B30,20-30,M,Approved,15.7,131507,City_7
1361,35,2022-02-09,39,22525.16,LUMPSUM,Odisha,T30,20-30,M,Approved,5.8,145637,City_49
1361,2,2024-08-09,951,36203.89,REDEMPTION,Punjab,T2,50-60,F,Approved,37.3,101839,City_50
1361,28,2025-06-30,1276,41438.88,REDEMPTION,Bihar,T3,40-50,F,Approved,21.8,132467,City_39
1361,40,2025-01-29,1124,21366.17,REDEMPTION,Chhattisgarh,T30,20-30,M,Approved,7.8,160461,City_75
1361,34,2023-02-17,412,31966.8,SIP,Andhra Pradesh,T3,40-50,F,Approved,24.5,176267,City_84
1361,24,2023-11-12,680,34518.34,REDEMPTION,Gujarat,T3,30-40,M,Approved,49.0,189276,City_74
1362,20,2024-10-18,1021,42537.93,SIP,Uttar Pradesh,T3,50-60,F,Approved,17.6,189588,City_55
1362,6,2024-07-18,929,36050.42,LUMPSUM,Chhattisgarh,T30,30-40,F,Approved,10.6,105574,City_21
1362,24,2024-05-09,859,42781.09,SIP,Tamil Nadu,T2,50-60,F,Approved,33.9,142623,City_69
1362,27,2023-01-11,375,4421.84,LUMPSUM,Odisha,T30,30-40,F,Approved,17.1,152907,City_12
1362,19,2023-09-08,615,40864.42,SIP,West Bengal,T2,30-40,F,Approved,13.4,195488,City_43
1362,11,2022-06-26,176,47050.74,LUMPSUM,Maharashtra,T2,20-30,M,Approved,24.6,125353,City_5
1362,39,2023-05-22,506,16326.81,LUMPSUM,Haryana,B30,40-50,M,Approved,39.2,161849,City_2
1362,12,2025-02-04,1130,3139.38,SIP,Bihar,T2,50-60,F,Approved,34.0,171620,City_75
1362,13,2024-05-04,854,15170.74,SIP,Madhya Pradesh,T30,50-60,F,Approved,11.4,182943,City_74
1363,6,2022-11-10,313,36066.72,LUMPSUM,Telangana,T30,30-40,F,Approved,4.6,130328,City_75
1363,17,2022-04-19,108,32328.05,SIP,Jharkhand,T2,50-60,M,Approved,30.9,186064,City_47
1363,8,2024-06-09,890,1673.03,LUMPSUM,West Bengal,B30,40-50,F,Approved,45.9,155627,City_27
1363,36,2023-10-21,658,15406.46,SIP,Kerala,T30,20-30,M,Approved,44.6,147851,City_13
1364,15,2022-09-21,263,45590.19,LUMPSUM,Himachal Pradesh,T2,40-50,M,Approved,13.8,170881,City_27
1364,39,2023-06-20,535,46766.79,REDEMPTION,Jharkhand,T2,60+,F,Approved,5.1,115025,City_99
1364,15,2024-07-30,941,43421.12,LUMPSUM,Himachal Pradesh,T30,40-50,F,Approved,22.1,190912,City_80
1364,40,2024-03-14,803,7766.67,REDEMPTION,Rajasthan,T30,60+,F,Approved,38.4,132262,City_34
1364,18,2025-02-25,1151,23025.5,REDEMPTION,Haryana,T30,40-50,F,Approved,9.2,120041,City_6
1365,12,2025-05-04,1219,22759.57,REDEMPTION,Rajasthan,T2,50-60,M,Approved,20.2,113472,City_10
1365,26,2023-03-11,434,9727.74,REDEMPTION,Punjab,T30,50-60,M,Approved,41.4,126245,City_35
1365,32,2025-02-01,1127,41224.38,SIP,Telangana,T3,50-60,M,Approved,48.2,175416,City_62
1365,15,2022-05-07,126,21887.89,LUMPSUM,Telangana,T30,50-60,F,Approved,34.1,130215,City_58
1365,30,2023-06-03,518,26717.89,REDEMPTION,Karnataka,T2,40-50,F,Approved,23.5,113054,City_86
1365,26,2025-09-28,1366,30862.9,LUMPSUM,Odisha,T2,50-60,M,Approved,33.8,102912,City_54
1365,32,2022-10-18,290,46628.33,REDEMPTION,Tamil Nadu,T2,30-40,M,Approved,14.3,192803,City_73
1365,34,2023-11-23,691,36859.32,SIP,Jharkhand,T30,30-40,M,Approved,7.8,114985,City_37
1365,27,2022-01-18,17,14877.89,SIP,Tamil Nadu,T30,50-60,M,Approved,41.7,112520,City_66
1365,39,2024-02-23,783,18603.64,REDEMPTION,Himachal Pradesh,B30,40-50,F,Approved,48.1,150055,City_52
1366,26,2025-04-05,1190,36257.36,SIP,Haryana,T2,50-60,F,Approved,48.0,159281,City_90
1366,36,2023-03-17,440,44321.11,SIP,Delhi,B30,40-50,M,Approved,23.1,106437,City_78
1366,18,2025-03-01,1155,2013.78,REDEMPTION,Punjab,T2,30-40,M,Approved,38.9,190736,City_92
1367,6,2024-07-30,941,5800.7,SIP,Karnataka,B30,40-50,F,Approved,24.3,128302,City_77
1367,14,2023-10-07,644,8423.84,SIP,Maharashtra,T3,20-30,F,Approved,35.9,113424,City_4
1367,28,2025-07-17,1293,24385.71,LUMPSUM,Himachal Pradesh,B30,50-60,F,Approved,30.1,197776,City_27
1367,21,2024-05-11,861,30850.61,SIP,Punjab,T30,20-30,M,Approved,11.7,121190,City_54
1367,34,2023-05-06,490,22679.83,LUMPSUM,Odisha,T3,20-30,F,Approved,44.2,178527,City_81
1367,18,2022-07-14,194,3922.96,SIP,Jharkhand,T2,50-60,F,Approved,27.7,165926,City_77
1367,14,2022-12-16,349,46339.58,LUMPSUM,Punjab,T2,30-40,M,Approved,45.7,157298,City_98
1367,13,2025-09-15,1353,39017.78,REDEMPTION,Chhattisgarh,T30,50-60,M,Approved,37.3,149808,City_63
1367,16,2025-08-23,1330,28644.13,LUMPSUM,Andhra Pradesh,T2,20-30,M,Approved,3.6,142021,City_57
1368,2,2023-07-17,562,14065.7,REDEMPTION,Punjab,T30,40-50,M,Approved,41.1,163816,City_42
1368,19,2023-04-30,484,36836.89,LUMPSUM,West Bengal,T2,50-60,F,Approved,49.1,165424,City_95
1368,29,2025-03-06,1160,9760.46,LUMPSUM,Jharkhand,B30,30-40,M,Approved,25.0,156224,City_58
1368,33,2023-10-01,638,16704.6,LUMPSUM,West Bengal,T3,50-60,M,Approved,33.3,134986,City_5
1368,1,2024-05-13,863,18058.68,REDEMPTION,Tamil Nadu,T30,40-50,M,Approved,39.2,134526,City_24
1369,12,2025-01-09,1104,37934.08,REDEMPTION,Haryana,T30,40-50,F,Approved,35.9,109728,City_38
1369,28,2022-07-04,184,13047.18,REDEMPTION,Uttar Pradesh,B30,60+,F,Approved,11.8,116103,City_39
1369,10,2023-09-02,609,31203.79,SIP,Gujarat,T30,40-50,M,Approved,8.9,102321,City_44
1369,12,2022-01-20,19,43022.43,REDEMPTION,Jharkhand,B30,40-50,F,Approved,28.7,130042,City_23
1369,16,2022-01-06,5,33887.22,LUMPSUM,Assam,T30,50-60,M,Approved,47.9,141630,City_61
1369,23,2024-05-11,861,42530.06,LUMPSUM,Bihar,B30,40-50,F,Approved,49.3,155068,City_41
1370,5,2023-11-01,669,32037.45,SIP,Kerala,T2,30-40,M,Approved,45.1,172541,City_85
1370,19,2023-02-16,411,40156.58,SIP,Kerala,T30,50-60,M,Approved,39.8,159032,City_18
1370,12,2023-12-03,701,44041.51,SIP,Assam,T2,60+,M,Approved,14.2,126196,City_63
1370,26,2025-06-04,1250,44935.05,SIP,Punjab,T3,20-30,F,Approved,30.4,138352,City_14
1370,38,2022-01-04,3,35481.42,SIP,Chhattisgarh,T2,30-40,F,Approved,13.4,179164,City_78
1370,37,2024-09-13,986,14268.34,REDEMPTION,Assam,T30,30-40,F,Approved,44.0,160967,City_33
1371,10,2023-05-20,504,47901.55,REDEMPTION,Rajasthan,B30,30-40,M,Approved,2.3,127842,City_95
1371,34,2023-07-21,566,11763.86,LUMPSUM,Telangana,T2,40-50,F,Approved,29.1,153285,City_57
1371,23,2022-11-24,327,28987.91,LUMPSUM,Kerala,B30,50-60,F,Approved,15.7,115723,City_51
1371,20,2022-01-21,20,6516.91,REDEMPTION,Bihar,T30,30-40,M,Approved,18.8,178515,City_40
1371,2,2025-03-02,1156,11921.45,SIP,Punjab,B30,50-60,F,Approved,9.2,177708,City_2
1371,28,2025-02-11,1137,49118.54,SIP,Kerala,T2,60+,M,Approved,13.7,107492,City_22
1371,24,2025-01-11,1106,48360.21,SIP,Tamil Nadu,B30,40-50,M,Approved,49.6,135777,City_3
1371,37,2022-01-16,15,44190.61,LUMPSUM,Telangana,T3,50-60,F,Approved,13.8,102783,City_38
1372,7,2023-03-28,451,5371.12,REDEMPTION,Uttar Pradesh,T30,50-60,M,Approved,43.6,151486,City_22
1372,21,2023-02-12,407,20924.26,REDEMPTION,Maharashtra,T3,40-50,F,Approved,34.8,150418,City_3
1372,30,2023-09-28,635,6123.67,LUMPSUM,Bihar,T30,40-50,F,Approved,30.0,116893,City_81
1372,11,2022-01-03,2,3346.92,LUMPSUM,Uttar Pradesh,T2,20-30,M,Approved,3.0,147421,City_69
1372,5,2025-10-29,1397,15658.81,LUMPSUM,Madhya Pradesh,T2,50-60,F,Approved,6.4,127636,City_56
1373,8,2023-08-22,598,17601.33,SIP,Assam,T3,50-60,F,Approved,10.0,196779,City_3
1373,2,2022-11-24,327,14365.44,SIP,Madhya Pradesh,B30,30-40,M,Approved,23.8,170392,City_78
1373,23,2023-06-06,521,44640.03,SIP,Tamil Nadu,T2,40-50,M,Approved,50.0,131418,City_83
1373,28,2025-10-14,1382,40244.91,SIP,Karnataka,T2,20-30,F,Approved,4.7,142903,City_88
1373,12,2023-12-29,727,31573.75,LUMPSUM,Haryana,T3,30-40,F,Approved,46.5,127425,City_88
1373,24,2025-03-08,1162,46029.99,SIP,Delhi,B30,20-30,M,Approved,26.8,139572,City_24
1373,7,2022-05-31,150,18549.72,LUMPSUM,Himachal Pradesh,T3,30-40,F,Approved,33.4,168073,City_39
1373,34,2025-09-25,1363,24651.77,REDEMPTION,Uttar Pradesh,T3,50-60,F,Approved,11.7,116959,City_78
1373,23,2023-05-06,490,46301.28,REDEMPTION,Karnataka,B30,40-50,M,Approved,49.4,157526,City_97
1373,34,2022-02-09,39,13053.07,LUMPSUM,Madhya Pradesh,T2,20-30,F,Approved,7.9,110452,City_54
1373,29,2023-04-09,463,36764.94,LUMPSUM,Maharashtra,T30,60+,M,Approved,48.2,173129,City_85
1374,37,2022-01-16,15,44192.38,SIP,Rajasthan,T3,50-60,F,Approved,5.4,165503,City_10
1374,23,2022-03-19,77,30871.8,LUMPSUM,Telangana,B30,30-40,F,Approved,29.8,194694,City_53
1374,23,2024-04-30,850,38776.37,LUMPSUM,Himachal Pradesh,B30,50-60,M,Approved,10.0,146800,City_30
1374,19,2022-05-14,133,45919.39,REDEMPTION,Karnataka,T30,60+,M,Approved,8.4,123890,City_9
1374,36,2024-01-24,753,45867.32,LUMPSUM,Karnataka,T2,20-30,M,Approved,23.4,170765,City_80
1374,8,2025-03-06,1160,13351.04,SIP,Tamil Nadu,B30,40-50,F,Approved,30.6,147141,City_24
1374,25,2022-10-12,284,20436.44,REDEMPTION,Maharashtra,T2,40-50,F,Approved,44.4,144374,City_53
1374,4,2024-06-26,907,13358.92,LUMPSUM,Gujarat,T2,50-60,M,Approved,48.9,162214,City_17
1374,32,2022-07-28,208,13220.9,SIP,Odisha,T3,40-50,M,Approved,9.6,114018,City_19
1374,5,2025-04-02,1187,41108.6,SIP,Himachal Pradesh,B30,40-50,F,Approved,47.9,140869,City_40
1375,25,2022-06-11,161,10807.35,REDEMPTION,Rajasthan,B30,30-40,M,Approved,20.0,168523,City_14
1375,24,2024-11-13,1047,15763.34,LUMPSUM,Assam,T3,40-50,M,Approved,36.2,196985,City_18
1375,35,2024-04-30,850,26957.15,REDEMPTION,Uttar Pradesh,B30,60+,M,Approved,29.2,183886,City_53
1375,33,2023-08-22,598,8886.1,REDEMPTION,Jharkhand,T30,40-50,F,Approved,11.4,170301,City_82
1375,1,2024-04-27,847,28228.67,LUMPSUM,Punjab,T3,50-60,M,Approved,49.6,166454,City_35
1375,5,2024-04-11,831,46234.16,SIP,West Bengal,T3,20-30,M,Approved,19.5,108974,City_76
1375,14,2023-03-24,447,21296.41,SIP,Delhi,T30,60+,F,Approved,9.9,143290,City_42
1375,16,2023-06-22,537,6031.18,REDEMPTION,Bihar,B30,60+,F,Approved,6.2,198990,City_57
1375,4,2025-05-15,1230,17811.51,REDEMPTION,Jharkhand,T3,60+,F,Approved,8.1,107057,City_99
1376,31,2024-05-02,852,48684.28,SIP,Telangana,B30,20-30,F,Approved,8.5,147277,City_93
1376,27,2024-11-15,1049,19247.37,REDEMPTION,Chhattisgarh,T30,20-30,M,Approved,11.7,105149,City_70
1376,3,2022-05-15,134,42737.45,SIP,Telangana,T30,40-50,M,Approved,38.2,168459,City_53
1376,8,2022-11-15,318,41548.68,SIP,Chhattisgarh,T30,50-60,M,Approved,7.9,185415,City_16
1376,7,2024-05-08,858,19716.08,LUMPSUM,Assam,T3,20-30,F,Approved,16.8,169805,City_17
1376,4,2022-03-08,66,36814.4,SIP,Andhra Pradesh,B30,50-60,M,Approved,22.0,156492,City_15
1376,29,2022-01-18,17,7324.42,LUMPSUM,Kerala,T2,30-40,F,Approved,33.0,124004,City_67
